gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
1,0,1,0,0.577464789,1,1,0,0,0,0,0,0,1,0.31840796,0.252117471,1,0,0,1,0,0,0,0,1,0,1
0,0,1,1,0.690140845,1,0,0,0,0,0,0,0,1,0.020895522,0.106179321,0,0,1,0,1,0,0,0,0,1,0
0,1,1,0,0.309859155,1,0,1,1,0,0,0,1,1,0.713930348,0.231398569,0,1,0,1,0,0,0,0,1,0,0
1,0,1,1,0.929577465,0,0,1,1,1,1,1,0,0,0.357711443,0.416010847,1,0,0,0,0,1,0,1,0,0,0
1,0,0,0,0.338028169,1,0,0,1,1,0,1,1,1,0.808457711,0.271203554,0,1,0,1,0,0,0,0,1,0,1
1,1,1,0,0.535211268,1,0,1,1,0,0,1,1,0,0.804477612,0.445320794,0,1,0,0,1,0,0,0,0,1,0
1,0,0,0,0.957746479,1,1,1,1,0,1,0,0,1,0.484079602,0.526090468,1,0,0,0,0,1,0,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075621891,0.000813524,1,0,0,0,1,0,0,0,0,1,0
0,0,0,0,0.436619718,1,0,0,0,0,0,1,1,0,0.724378109,0.329183014,0,1,0,1,0,0,0,0,1,0,0
1,0,0,0,0.112676056,1,0,0,0,0,0,0,0,0,0.524875622,0.075438495,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.211267606,1,0,0,1,1,0,0,1,1,0.745771144,0.17942534,0,1,0,1,0,0,0,1,0,0,1
0,0,1,1,0.830985915,1,0,0,0,0,0,0,0,1,0.026865672,0.144443803,0,0,1,0,0,1,1,0,0,0,0
1,0,1,1,1,1,1,0,1,1,1,1,1,1,0.904975124,0.887681745,0,1,0,0,0,1,1,0,0,0,0
0,0,1,0,0.056338028,1,0,0,0,0,0,0,0,0,0.010945274,0.012375952,0,0,1,1,0,0,0,0,0,1,1
1,1,0,0,0.352112676,1,0,1,0,0,0,1,0,1,0.672139303,0.250963536,0,1,0,1,0,0,0,1,0,0,0
0,0,0,0,0.028169014,1,0,0,0,0,0,0,0,0,0.015920398,0.005279252,0,0,1,1,0,0,0,0,0,1,1
0,0,0,0,0.014084507,1,0,0,0,0,0,0,0,1,0.013930348,0.001430879,0,0,1,1,0,0,0,0,1,0,0
1,0,0,1,0.014084507,1,0,0,0,0,0,0,0,0,0.02238806,0.002244403,0,0,1,0,1,0,1,0,0,0,0
1,0,0,0,0.492957746,1,1,1,0,1,1,1,1,1,0.710447761,0.384179552,1,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0.084507042,1,0,1,0,0,0,0,0,0,0.558208955,0.05940457,0,1,0,1,0,0,0,0,0,1,0
1,1,1,0,0.830985915,0,0,0,1,0,0,1,1,1,0.310447761,0.333342949,1,0,0,0,0,1,0,1,0,0,0
1,0,1,0,0.253521127,1,1,0,1,0,0,0,1,1,0.704975124,0.184860374,0,1,0,1,0,0,0,0,1,0,0
0,1,1,0,0.61971831,1,1,1,0,1,1,0,1,0,0.566169154,0.399440342,1,0,0,0,0,1,0,1,0,0,0
0,1,0,0,0.042253521,1,0,0,0,0,0,0,0,1,0.521393035,0.03173898,0,1,0,1,0,0,0,0,1,0,0
1,0,1,1,0.422535211,1,1,0,0,1,1,1,1,1,0.855223881,0.372103623,0,1,0,1,0,0,0,0,1,0,1
0,0,1,1,0.647887324,1,0,1,0,1,0,0,1,0,0.714427861,0.475236557,0,1,0,1,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.606965174,0.006975537,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.265174129,0.00301177,1,0,0,1,0,0,1,0,0,0,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.011442786,6.92E-05,0,0,1,1,0,0,0,1,0,0,0
1,1,1,1,0.816901408,1,1,0,0,1,0,0,1,1,0.701492537,0.615030002,0,1,0,1,0,0,0,1,0,0,0
0,0,1,0,0.126760563,1,0,0,0,0,0,0,0,1,0.515920398,0.073949919,0,1,0,1,0,0,0,0,1,0,1
0,1,0,0,0.478873239,1,1,1,0,0,0,0,1,0,0.723880597,0.364839603,0,1,0,1,0,0,0,1,0,0,0
0,0,0,0,0.042253521,0,0,0,0,1,0,0,0,1,0.113432836,0.011504731,1,0,0,1,0,0,0,0,1,0,1
0,0,1,1,0.436619718,1,0,1,1,0,0,0,1,1,0.721890547,0.346763213,0,1,0,0,1,0,0,0,1,0,0
0,0,0,0,0.591549296,1,1,0,1,0,0,0,0,1,0.593034826,0.386227787,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.042253521,1,0,0,0,0,0,0,1,0,0.358706468,0.020366951,1,0,0,1,0,0,0,0,1,0,1
1,1,1,0,0.746478873,1,0,0,0,0,0,0,0,1,0.006965174,0.116812832,0,0,1,0,0,1,0,0,0,1,0
1,1,0,0,0.14084507,1,1,0,0,0,0,1,1,1,0.765174129,0.112952919,0,1,0,1,0,0,1,0,0,0,1
1,1,0,0,0.915492958,1,1,1,0,0,0,1,1,1,0.837313433,0.744639972,0,1,0,0,0,1,1,0,0,0,0
0,0,1,1,0.845070423,1,1,0,0,1,0,1,1,1,0.812437811,0.718041772,0,1,0,0,1,0,0,0,1,0,0
0,0,1,1,1,1,1,1,1,1,1,1,1,0,0.700995025,0.74804408,1,0,0,0,0,1,0,1,0,0,0
0,0,1,1,0.605633803,0,0,0,0,1,1,1,1,1,0.358706468,0.265208862,1,0,0,0,1,0,0,0,1,0,0
0,0,0,0,0.563380282,1,1,0,0,1,0,0,0,1,0.372636816,0.25602931,1,0,0,1,0,0,1,0,0,0,0
0,0,1,0,0.690140845,1,1,1,0,1,0,1,1,1,0.852736318,0.601488576,0,1,0,0,1,0,0,0,1,0,0
0,0,1,0,0.647887324,1,1,1,0,1,1,1,1,1,0.921393035,0.606623586,0,1,0,0,1,0,0,1,0,0,1
0,0,1,1,0.098591549,1,0,0,0,0,0,0,0,0,0.018905473,0.016928225,0,0,1,0,0,1,0,0,0,1,0
0,0,0,0,0.23943662,1,0,0,0,0,0,0,0,0,0.017910448,0.039199169,0,0,1,1,0,0,0,0,0,1,0
0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.733333333,0.761147011,1,0,0,0,0,1,0,1,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.619402985,0.007119778,0,1,0,1,0,0,0,0,1,0,1
1,1,0,0,0.577464789,1,1,0,0,1,0,0,0,0,0.372139303,0.277284791,1,0,0,1,0,0,0,0,1,0,0
1,1,0,0,0.23943662,1,0,0,1,0,0,0,0,1,0.561691542,0.147219017,0,1,0,1,0,0,0,0,1,0,0
1,0,0,1,0.169014085,1,1,0,1,1,0,1,1,1,0.854726368,0.147738288,0,1,0,0,1,0,0,1,0,0,0
1,0,1,1,0.943661972,1,1,0,1,0,1,0,0,1,0.650746269,0.659427648,0,1,0,0,1,0,1,0,0,0,0
0,0,0,0,0.042253521,1,1,0,0,0,0,0,0,1,0.53681592,0.033089084,0,1,0,1,0,0,1,0,0,0,1
0,0,0,0,0.957746479,1,1,1,1,1,0,1,1,1,0.913432836,0.855290792,0,1,0,0,0,1,0,1,0,0,0
0,0,0,0,0.225352113,1,0,0,0,0,1,0,0,0,0.330845771,0.101742442,1,0,0,1,0,0,0,0,0,1,1
0,0,1,1,0.338028169,1,1,0,0,0,0,0,0,0,0.072139303,0.070597738,0,0,1,0,0,1,0,1,0,0,0
0,1,0,0,0.591549296,1,0,0,0,0,0,1,1,1,0.709452736,0.442874452,0,1,0,1,0,0,0,0,0,1,1
1,0,1,1,0.816901408,1,0,0,0,0,0,0,0,0,0.012437811,0.138916455,0,0,1,0,0,1,0,1,0,0,0
1,1,0,0,0.056338028,1,0,1,1,0,0,0,0,0,0.621393035,0.041080083,0,1,0,1,0,0,0,0,1,0,0
0,0,1,1,0.281690141,1,1,1,1,0,1,1,0,0,0.589552239,0.185345027,1,0,0,0,1,0,0,0,0,1,1
1,0,1,1,0.957746479,1,1,1,1,1,1,1,0,1,0.864179104,0.832679437,0,1,0,0,1,0,0,1,0,0,0
0,0,0,0,0.169014085,0,0,0,0,0,0,0,0,1,0.068656716,0.036123933,1,0,0,1,0,0,1,0,0,0,0
0,0,1,0,0.577464789,1,1,0,1,1,0,1,0,1,0.766169154,0.454713824,0,1,0,1,0,0,1,0,0,0,1
0,0,1,0,0.718309859,1,1,0,1,0,1,0,1,1,0.770149254,0.584998846,0,1,0,1,0,0,0,1,0,0,0
0,1,0,0,0.633802817,1,0,1,0,0,0,0,1,0,0.664179104,0.455873529,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0,0.845070423,1,1,1,1,1,1,0,1,1,0.62238806,0.558741057,1,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0.394366197,0,0,0,0,0,0,0,0,1,0.065671642,0.088766444,1,0,0,0,1,0,0,0,0,1,0
1,0,0,1,0.338028169,1,0,0,1,0,1,0,0,1,0.36318408,0.143959151,1,0,0,0,1,0,0,1,0,0,0
1,0,1,1,0.056338028,1,0,0,0,0,1,1,0,1,0.671641791,0.052175167,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.197183099,0,0,0,0,1,0,1,1,0,0.323383085,0.077244403,1,0,0,0,1,0,0,0,1,0,0
1,0,1,1,0.253521127,1,0,0,0,0,0,0,0,0,0.018905473,0.042568659,0,0,1,0,0,1,0,0,0,1,0
0,0,0,0,0.605633803,1,0,0,0,0,0,0,0,0,0.017910448,0.095366951,0,0,1,0,0,1,0,0,0,1,0
1,1,0,0,0.070422535,1,1,0,1,0,0,1,1,1,0.7960199,0.062520194,0,1,0,1,0,0,0,0,1,0,1
0,0,1,1,0.802816901,1,1,1,1,1,1,0,0,0,0.530845771,0.485973921,1,0,0,0,0,1,0,1,0,0,0
0,0,1,1,0.85915493,1,0,1,1,0,0,0,0,1,0.628855721,0.572842142,0,1,0,0,1,0,0,1,0,0,0
1,0,1,1,0.971830986,0,0,0,1,1,1,1,1,1,0.399502488,0.472461343,1,0,0,0,1,0,1,0,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.074129353,0.000796215,1,0,0,1,0,0,0,0,0,1,1
0,0,1,1,0.126760563,0,0,1,1,1,1,0,1,0,0.352736318,0.057950612,1,0,0,0,0,1,0,1,0,0,0
0,0,0,0,0.352112676,1,0,0,0,0,0,0,0,1,0.013432836,0.052279021,0,0,1,0,1,0,1,0,0,0,0
0,0,0,0,0.915492958,1,1,0,1,0,0,0,1,0,0.707960199,0.687525964,0,1,0,1,0,0,0,1,0,0,0
1,0,1,1,0.084507042,1,0,0,0,0,0,0,0,1,0.504975124,0.056323563,0,1,0,1,0,0,0,0,1,0,1
0,0,1,1,0.704225352,1,1,0,1,0,1,0,0,0,0.656218905,0.493993769,0,1,0,0,1,0,1,0,0,0,0
0,0,1,1,1,1,1,1,1,1,1,1,0,1,0.874129353,0.868889915,0,1,0,0,0,1,0,1,0,0,0
0,0,0,0,0.901408451,1,1,0,0,0,0,0,0,0,0.074626866,0.188777983,0,0,1,0,0,1,0,0,0,1,0
0,0,0,0,0.014084507,1,0,0,0,0,0,0,0,0,0.276616915,0.007102469,1,0,0,1,0,0,1,0,0,0,1
0,0,0,1,0.971830986,1,1,1,1,0,1,0,0,0,0.464676617,0.52304408,1,0,0,0,1,0,1,0,0,0,0
0,0,1,0,1,1,1,0,1,1,1,1,1,1,0.668656716,0.716443573,1,0,0,0,0,1,0,1,0,0,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0.017910448,0.000144242,0,0,1,1,0,0,0,0,0,1,0
1,1,1,0,0,1,0,0,1,0,0,0,0,1,0.578606965,0.006646665,0,1,0,1,0,0,0,0,0,1,1
1,0,0,0,0.056338028,1,1,0,0,1,0,1,1,1,0.81840796,0.057142857,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.028169014,1,0,0,0,0,0,0,0,0,0.024378109,0.004465728,0,0,1,1,0,0,0,0,0,1,0
0,0,0,0,0.802816901,1,1,0,0,0,0,0,0,1,0.070149254,0.167960997,0,0,1,0,0,1,0,1,0,0,0
0,1,1,1,0.295774648,0,0,1,0,0,0,0,1,0,0.216915423,0.099399954,1,0,0,1,0,0,0,0,0,1,1
0,1,1,0,0.450704225,1,1,0,1,0,0,1,1,1,0.819402985,0.375196169,0,1,0,1,0,0,1,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.514427861,0.005902377,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0,0.746478873,1,1,0,0,0,0,0,0,0,0.554726368,0.450075006,0,1,0,1,0,0,1,0,0,0,0
0,0,1,0,1,1,1,0,1,0,0,1,1,1,0.807462687,0.838552966,0,1,0,0,0,1,0,0,1,0,0
0,0,0,1,0,1,1,0,0,0,0,1,1,1,0.746766169,0.008596815,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.028169014,1,0,0,0,1,0,0,0,1,0.307462687,0.017337872,1,0,0,1,0,0,0,0,1,0,1
1,0,1,1,1,1,1,1,1,1,1,0,1,0,0.887562189,0.881548581,0,1,0,0,0,1,0,1,0,0,0
1,0,1,1,1,1,1,1,1,1,0,1,1,1,0.650248756,0.685495038,1,0,0,0,0,1,0,1,0,0,0
0,1,1,0,0.746478873,1,1,0,0,1,0,1,1,1,0.8039801,0.608919917,0,1,0,1,0,0,0,1,0,0,0
1,0,1,0,0.816901408,1,1,0,1,0,1,1,1,1,0.615422886,0.539395338,1,0,0,0,1,0,0,0,1,0,0
0,0,0,0,0.746478873,1,0,1,1,0,0,1,0,1,0.468159204,0.4031964,1,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0.830985915,1,1,0,0,1,0,1,0,1,0.709452736,0.601477037,0,1,0,0,0,1,0,0,1,0,0
1,0,1,0,0.830985915,0,0,0,1,1,1,1,1,0,0.423383085,0.41364528,1,0,0,0,0,1,0,1,0,0,0
0,0,0,0,0.028169014,1,1,0,0,0,0,0,0,0,0.559701493,0.022922917,0,1,0,1,0,0,0,0,1,0,0
1,0,1,0,0.957746479,1,1,1,0,0,0,1,1,0,0.804975124,0.791201246,0,1,0,0,0,1,1,0,0,0,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0.009950249,5.19E-05,0,0,1,1,0,0,0,0,1,0,0
0,0,1,1,0.690140845,0,0,1,0,0,0,1,0,1,0.210945274,0.231081237,1,0,0,1,0,0,0,1,0,0,0
1,0,0,0,0.774647887,0,0,0,0,0,0,1,1,1,0.264676617,0.293809139,1,0,0,1,0,0,0,1,0,0,0
1,0,1,0,0.830985915,1,0,1,0,0,1,1,1,1,0.785572139,0.64539003,0,1,0,0,0,1,0,0,1,0,0
0,1,1,0,0.957746479,1,1,1,0,1,1,1,1,1,0.91840796,0.875986614,0,1,0,0,1,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.167164179,0.001875144,1,0,0,1,0,0,0,0,0,1,1
1,1,0,0,0,1,0,0,1,0,0,0,0,1,0.544776119,0.006254327,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,0.028169014,1,0,0,0,0,0,0,0,1,0.01641791,0.003109855,0,0,1,1,0,0,0,0,0,1,0
0,0,1,1,0.830985915,1,0,0,1,0,1,1,1,0,0.584079602,0.522172859,1,0,0,0,0,1,1,0,0,0,0
1,0,0,0,0.169014085,0,0,0,0,1,1,0,0,0,0.170646766,0.049803831,1,0,0,0,0,1,0,0,0,1,0
0,0,1,1,0.85915493,1,0,0,0,0,0,0,0,0,0.021890547,0.147536349,0,0,1,0,0,1,1,0,0,0,0
1,0,0,0,0.61971831,1,1,1,1,0,0,0,1,0,0.781094527,0.510495038,0,1,0,0,1,0,1,0,0,0,0
1,0,0,0,0.338028169,0,0,0,0,1,1,1,1,0,0.357711443,0.16205285,1,0,0,0,1,0,0,0,1,0,0
0,0,0,0,0.605633803,1,0,0,0,1,1,1,1,0,0.814427861,0.503063697,0,1,0,0,0,1,1,0,0,0,0
1,0,0,0,0.014084507,1,0,0,0,0,0,0,0,1,0.268656716,0.006392799,1,0,0,1,0,0,0,0,0,1,0
0,1,0,0,0.450704225,1,1,0,1,1,0,0,0,1,0.652736318,0.311273944,0,1,0,1,0,0,0,1,0,0,1
1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.515920398,0.005919686,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.295774648,1,0,0,0,0,0,0,0,0,0.025870647,0.049832679,0,0,1,0,1,0,1,0,0,0,0
1,0,0,0,0.478873239,0,0,0,0,1,1,0,0,1,0.151243781,0.13351604,1,0,0,1,0,0,0,0,0,1,0
1,0,1,1,0.394366197,1,0,0,0,0,0,0,0,0,0.019402985,0.062312486,0,0,1,0,0,1,0,0,0,1,0
0,1,1,0,0.366197183,1,1,1,0,1,0,0,0,1,0.673134328,0.254015694,0,1,0,0,1,0,0,0,1,0,0
0,0,0,1,0.746478873,1,0,0,1,1,1,0,0,1,0.425373134,0.376673206,1,0,0,0,1,0,0,0,1,0,0
1,1,0,0,0.014084507,1,0,0,0,0,0,0,0,1,0.521393035,0.014256866,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.788732394,1,1,0,0,0,0,1,0,1,0.683084577,0.567787907,0,1,0,0,1,0,0,0,1,0,0
0,0,0,0,0.85915493,1,1,1,1,1,1,0,0,0,0.508955224,0.486810524,1,0,0,0,0,1,1,0,0,0,0
1,0,1,1,0.197183099,1,0,0,0,0,0,0,0,0,0.020895522,0.036597046,0,0,1,0,1,0,0,1,0,0,0
0,0,0,0,0.014084507,1,0,0,0,0,0,0,0,0,0.020895522,0.001661666,0,0,1,1,0,0,0,0,0,1,1
1,0,1,0,0.971830986,1,1,0,0,1,1,1,1,1,0.856218905,0.827336718,0,1,0,0,0,1,1,0,0,0,0
1,0,1,1,0.281690141,1,0,0,0,0,0,0,0,1,0.265671642,0.104713824,1,0,0,1,0,0,0,0,1,0,0
1,0,0,1,0.309859155,1,0,0,0,0,1,0,0,1,0.310447761,0.126996307,1,0,0,0,1,0,0,0,1,0,0
0,0,0,0,0.070422535,1,0,0,0,0,0,0,0,0,0.023383085,0.011285483,0,0,1,0,1,0,0,0,0,1,0
0,0,1,1,0.042253521,1,0,0,0,0,0,0,0,0,0.012935323,0.005769675,0,0,1,0,0,1,0,1,0,0,0
1,0,0,0,0.028169014,1,0,1,0,1,0,1,1,1,0.803482587,0.030994692,0,1,0,1,0,0,0,1,0,0,1
1,0,0,0,0.309859155,1,1,0,0,0,0,1,1,1,0.748756219,0.268030233,0,1,0,1,0,0,0,0,1,0,0
0,0,0,0,0.352112676,0,0,1,0,0,1,1,1,0,0.36119403,0.155094623,1,0,0,0,1,0,0,1,0,0,0
1,0,0,1,0.098591549,1,0,0,0,0,0,0,0,0,0.017910448,0.016708978,0,0,1,1,0,0,0,0,0,1,0
0,0,0,0,0.352112676,1,1,0,0,0,0,0,1,1,0.653731343,0.257950612,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.014084507,1,1,0,1,0,0,0,0,1,0.608955224,0.014579968,0,1,0,1,0,0,0,0,1,0,0
0,0,0,0,0.929577465,1,1,1,1,1,1,1,1,0,0.974626866,0.892395569,0,1,0,0,0,1,0,1,0,0,1
1,0,1,0,0.985915493,1,1,0,0,0,0,1,1,1,0.750746269,0.757737134,0,1,0,0,0,1,1,0,0,0,1
1,0,0,0,0.816901408,1,1,1,1,1,1,0,1,0,0.612935323,0.550115393,1,0,0,0,1,0,0,1,0,0,0
0,0,1,1,0.535211268,1,1,0,0,1,0,1,1,0,0.813432836,0.44042811,0,1,0,0,1,0,0,0,1,0,0
0,0,0,1,0.281690141,1,0,0,0,0,0,0,0,0,0.013432836,0.043641819,0,0,1,0,0,1,0,0,0,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.014427861,0.000103854,0,0,1,1,0,0,0,0,0,1,1
1,0,1,1,0.661971831,1,0,0,0,0,0,0,0,0,0.019402985,0.116368567,0,0,1,0,0,1,1,0,0,0,0
1,1,1,0,0.422535211,0,0,1,1,1,0,0,1,1,0.319900498,0.180163859,1,0,0,0,1,0,0,1,0,0,0
1,0,1,1,0.887323944,1,1,1,1,1,1,1,1,0,0.946268657,0.831288945,0,1,0,0,1,0,0,0,1,0,0
0,0,1,1,0.633802817,1,1,0,1,0,0,0,0,1,0.614427861,0.432829448,0,1,0,1,0,0,1,0,0,0,0
1,0,0,0,0.718309859,1,1,0,0,1,1,1,1,1,0.623880597,0.486400877,1,0,0,0,0,1,1,0,0,0,0
1,0,1,1,0.929577465,1,1,0,0,0,0,0,0,1,0.066169154,0.191720517,0,0,1,0,0,1,0,0,0,1,0
1,1,0,0,0.929577465,1,1,0,1,0,0,0,0,0,0.364676617,0.427729056,1,0,0,1,0,0,0,0,1,0,0
1,0,0,0,0.056338028,1,1,0,0,0,0,0,0,0,0.570149254,0.04556312,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,0.985915493,1,1,0,1,1,1,1,1,0,0.905472637,0.887249019,0,1,0,0,0,1,0,0,1,0,0
1,0,0,0,0.112676056,1,0,0,0,0,0,1,0,1,0.591044776,0.080238865,0,1,0,1,0,0,1,0,0,0,1
1,1,0,0,0.352112676,1,1,1,1,0,0,0,1,1,0.763681592,0.28599123,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.985915493,1,1,1,1,1,1,1,1,1,0.975621891,0.956698592,0,1,0,0,1,0,1,0,0,0,0
1,0,0,0,0.436619718,1,0,0,0,0,0,0,0,0,0.01641791,0.067245557,0,0,1,1,0,0,1,0,0,0,0
1,0,0,0,0.014084507,1,0,0,0,0,0,0,0,0,0.51840796,0.013899146,0,1,0,1,0,0,0,0,1,0,0
1,0,1,0,0.985915493,1,1,0,0,0,0,0,0,0,0.073134328,0.215722363,0,0,1,0,0,1,0,1,0,0,0
1,0,0,0,0.830985915,0,0,1,0,1,0,0,1,1,0.260696517,0.317920609,1,0,0,0,1,0,0,0,1,0,0
1,1,0,0,0.76056338,1,1,0,0,1,0,1,1,1,0.814925373,0.622080545,0,1,0,0,1,0,0,0,1,0,0
0,0,0,0,0.746478873,1,0,1,1,0,1,1,1,1,0.867164179,0.649042234,0,1,0,0,1,0,0,1,0,0,1
0,0,0,0,0.014084507,1,0,0,0,1,0,1,1,1,0.772139303,0.020643896,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.070422535,1,1,0,0,0,0,0,0,1,0.553233831,0.044138011,0,1,0,1,0,0,0,0,0,1,0
1,0,1,1,0.661971831,1,0,1,1,1,0,0,1,1,0.515920398,0.371520886,1,0,0,0,0,1,0,1,0,0,0
0,0,1,1,0.873239437,1,1,0,0,0,0,0,0,0,0.069651741,0.179350335,0,0,1,0,0,1,0,0,0,1,0
0,0,0,0,0,1,1,0,1,0,0,0,0,1,0.605970149,0.006963997,0,1,0,1,0,0,0,0,1,0,1
0,0,0,1,0.154929577,1,0,0,0,0,0,0,0,0,0.027860697,0.025040388,0,0,1,1,0,0,0,1,0,0,0
0,1,1,0,0.746478873,0,0,0,0,0,0,0,0,1,0.066666667,0.15531387,1,0,0,1,0,0,1,0,0,0,0
1,0,1,1,0.408450704,1,0,0,0,1,1,1,0,1,0.460199005,0.226903993,1,0,0,0,1,0,0,0,1,0,0
1,0,1,0,0.408450704,1,0,0,0,0,0,0,0,0,0.013930348,0.073511424,0,0,1,1,0,0,1,0,0,0,1
1,0,0,0,0.042253521,1,0,0,0,0,0,1,0,1,0.604477612,0.032812139,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.549295775,1,1,0,0,1,1,1,1,1,0.872636816,0.498084468,0,1,0,0,1,0,0,1,0,0,0
1,0,1,1,0.112676056,1,0,0,0,0,1,0,0,1,0.573134328,0.072547888,0,1,0,1,0,0,0,0,1,0,0
1,0,1,1,0.225352113,1,0,1,0,0,1,1,0,0,0.732338308,0.179511886,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.85915493,0,0,0,1,1,0,0,1,1,0.252238806,0.315012693,1,0,0,0,0,1,0,1,0,0,0
0,0,0,0,0.38028169,1,0,0,1,0,1,1,0,1,0.726368159,0.284427648,0,1,0,0,1,0,1,0,0,0,0
1,0,0,0,0.971830986,1,1,1,1,1,1,1,1,0,0.711442786,0.732564043,1,0,0,0,0,1,0,1,0,0,0
1,0,0,0,0.633802817,1,0,0,1,1,1,1,1,1,0.85721393,0.563743365,0,1,0,0,0,1,1,0,0,0,0
1,0,1,0,0.309859155,1,1,0,0,1,0,0,1,0,0.715422886,0.233804523,0,1,0,1,0,0,0,0,0,1,0
0,0,1,1,0.647887324,0,0,1,0,1,1,0,0,0,0.219402985,0.204938841,1,0,0,0,1,0,0,0,1,0,0
0,0,1,1,0.943661972,1,0,1,1,1,0,1,1,1,0.865671642,0.825565428,0,1,0,0,0,1,1,0,0,0,0
1,1,0,0,0.830985915,1,1,0,0,1,1,1,1,1,0.873134328,0.74112624,0,1,0,0,1,0,0,0,1,0,1
1,0,0,1,0.929577465,1,1,0,1,0,1,1,1,1,0.853233831,0.810091161,0,1,0,0,0,1,0,0,1,0,0
1,0,0,0,0.183098592,1,0,0,0,0,1,1,1,1,0.511442786,0.104154166,1,0,0,1,0,0,0,0,1,0,0
0,0,1,1,0.788732394,1,1,0,0,0,0,0,0,1,0.557711443,0.46152204,0,1,0,1,0,0,0,0,1,0,0
1,0,1,1,0.76056338,1,1,1,0,0,0,1,1,0,0.82238806,0.626563582,0,1,0,0,1,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.019900498,0.000167321,0,0,1,1,0,0,0,0,0,1,0
0,0,0,1,0,1,0,0,0,0,1,0,0,1,0.314925373,0.003588738,1,0,0,1,0,0,0,0,0,1,1
0,0,0,0,0.309859155,1,1,0,0,1,1,1,0,1,0.782587065,0.23847796,0,1,0,1,0,0,0,1,0,0,0
1,0,0,0,0.169014085,1,1,1,0,0,0,1,1,1,0.816915423,0.154633049,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0,0.647887324,1,1,0,1,1,0,1,1,1,0.854228856,0.590393492,0,1,0,1,0,0,0,0,1,0,0
0,0,0,0,0.521126761,1,0,0,0,0,0,0,0,0,0.01840796,0.082079391,0,0,1,0,1,0,0,0,0,1,0
1,1,1,0,0.521126761,1,1,0,0,0,0,0,0,1,0.564179104,0.328992615,0,1,0,1,0,0,1,0,0,0,1
1,1,0,0,0.014084507,1,1,0,1,0,0,0,0,1,0.381094527,0.011475883,1,0,0,1,0,0,0,1,0,0,0
0,1,1,1,0,1,0,0,0,0,1,0,0,1,0.308457711,0.003513732,1,0,0,1,0,0,0,1,0,0,1
0,0,1,0,0.197183099,1,0,0,0,0,0,0,0,1,0.500995025,0.125755827,0,1,0,1,0,0,1,0,0,0,0
1,0,0,0,0.352112676,1,0,0,0,0,0,0,0,1,0.505472637,0.207344796,0,1,0,1,0,0,0,1,0,0,0
1,0,1,1,0.478873239,1,0,0,0,0,0,0,0,0,0.014427861,0.082114009,0,0,1,0,0,1,0,1,0,0,0
0,0,0,1,0.028169014,1,0,0,0,0,0,0,0,1,0.017910448,0.006537041,0,0,1,1,0,0,0,0,0,1,0
0,0,1,1,0.690140845,1,1,0,1,0,1,1,1,0,0.850248756,0.582996769,0,1,0,1,0,0,0,0,1,0,1
